"","Site","sdate","Year","Month","DOY","Precip","MaxT","lPrecip","wPrecip","wlPrecip","Chl_Median","D_Median","lD_Median","DO_Median","PctSat_Median","pH_Median","spCond_Median","T_Median"
"1480","S07",2016-04-18,2016,"Apr",109,0.8,18.3,0.587786664902119,1.74063616,0.579697747370736,425.9591,0.031,0.0305292050348229,11.245,98.9,NA,1534.5,9.9645
"1481","S07",2016-04-19,2016,"Apr",110,4.1,13.9,1.62924053973028,2.032508928,0.933987529818284,427.2362,0.05,0.048790164169432,10.865,94.4,NA,1539,9.571
"1482","S07",2016-04-20,2016,"Apr",111,0,15,0,4.9060071424,2.05058245563885,365.60903,0.038,0.0372957847436969,11.525,99.05,NA,1321.85,9.027
"1483","S07",2016-04-21,2016,"Apr",112,0,20,0,3.8925934592,1.61229481612291,392.37137,0.031,0.0305292050348229,11.095,97.75,NA,1416.15,10.0135
"1484","S07",2016-04-22,2016,"Apr",113,0,20,0,2.42688,1.07492857428581,416.63627,0.029,0.0285874568519126,10.76,98.55,NA,1501.65,10.602
"1485","S07",2016-04-23,2016,"Apr",114,0.3,17.8,0.262364264467491,1.941504,0.859942859428649,423.1211,0.031,0.0305292050348229,10.565,95.85,NA,1524.5,11.334
"1486","S07",2016-04-24,2016,"Apr",115,0,13.9,0,1.7932032,0.897845699116912,446.49203,0.026,0.0256677467485778,11.17,94.75,NA,1606.85,9.571
"1487","S07",2016-04-25,2016,"Apr",116,0,16.7,0,1.43456256,0.71827655929353,467.84798,0.024,0.023716526617316,10.045,83.6,NA,1682.1,9.5705
"1488","S07",2016-04-26,2016,"Apr",117,10.2,7.2,2.41591377830105,1.147650048,0.574621247434824,487.2599,0.0415,0.0406619817188896,10.535,85.65,NA,1750.5,6.3695
"1489","S07",2016-04-27,2016,"Apr",118,0,13.3,0,9.0781200384,2.3924280205887,346.14035,0.052,0.0506931143155181,12.3,98.35,NA,1253.25,7.481
"1490","S07",2016-04-28,2016,"Apr",119,0,9.4,0,7.1765966848,1.85082930390147,351.43322,0.038,0.0372957847436969,11.74,99.3,NA,1271.9,8.7295
"1491","S07",2016-04-29,2016,"Apr",120,0,9.4,0,5.3010432,1.3057250722347,377.92595,0.031,0.0305292050348229,12.28,101.8,NA,1365.25,7.983
"1492","S07",2016-04-30,2016,"Apr",121,0,12.8,0,4.24083456,1.04458005778776,390.71114,0.03,0.0295588022415444,11.79,100.7,NA,1410.3,9.2745
"1493","S07",2016-05-01,2016,"May",122,0.5,11.1,0.405465108108164,3.392667648,0.83566404623021,423.6887,0.028,0.0276151670329734,11.865,102.05,NA,1526.5,9.5215
"1494","S07",2016-05-02,2016,"May",123,23.9,7.8,3.21486780347066,3.1141341184,0.9929033234707,427.10849,0.049,0.0478373294141601,10.71,91.4,NA,1538.55,8.481
"1495","S07",2016-05-03,2016,"May",124,0,11.1,0,21.57909504,3.33804575316492,158.22218,0.1315,0.123544186091455,10.185,85,NA,591.1,8.8785
"1496","S07",2016-05-04,2016,"May",125,7.1,10,2.09186406167839,17.263276032,2.67043660253193,203.47409,0.057,0.0554347068881006,10.98,94.45,NA,750.55,8.829
"1497","S07",2016-05-05,2016,"May",126,6.1,8.9,1.96009478404727,19.4906208256,3.80984053136826,156.84575,0.162,0.15014265842972,10.58,88.75,NA,586.25,8.182
"1498","S07",2016-05-06,2016,"May",127,1,16.1,0.693147180559945,19.37728,4.35654148563845,153.15635,0.1275,0.120002792394696,10.315,91.35,NA,573.25,10.699
"1499","S07",2016-05-07,2016,"May",128,0,9.4,0,16.301824,4.03975093295872,193.15796,0.076,0.0732504617395927,10.55,95.05,NA,714.2,10.846
"1500","S07",2016-05-08,2016,"May",129,0.8,13.3,0.587786664902119,13.0414592,3.23180074636698,228.24983,0.077,0.0741793981742515,10.53,95.55,NA,837.85,10.014
"1501","S07",2016-05-09,2016,"May",130,0,13.9,0,11.07316736,3.05566992901528,252.35864,0.0645,0.0625052053513971,11.22,96.8,NA,922.8,9.7675
"1502","S07",2016-05-10,2016,"May",131,0,19.4,0,8.858533888,2.44453594321222,262.87343,0.12,0.113328685307003,10.945,97.95,NA,959.85,10.9435
"1503","S07",2016-05-11,2016,"May",132,0,22.8,0,7.0331400192,1.91209227009494,252.85529,0.113,0.107059072293408,10.265,96.25,NA,924.55,12.9795
"1504","S07",2016-05-12,2016,"May",133,0,20.6,0,3.060269056,1.1844800141542,239.65859,0.106,0.100749903100143,10.03,95.45,NA,878.05,13.846
"1505","S07",2016-05-13,2016,"May",134,4.8,16.7,1.75785791755237,2.4482152448,0.947584011323362,247.1651,0.1,0.0953101798043249,9.51,89.65,NA,904.5,13.173
"1506","S07",2016-05-14,2016,"May",135,0.3,23.3,0.262364264467491,5.0362155008,1.93974134978593,206.62427,0.1275,0.120002792394696,8.895,88.1,NA,761.65,15.33
"1507","S07",2016-05-15,2016,"May",136,0.3,14.4,0.262364264467491,3.613989888,1.55122091653915,218.69996,0.1065,0.101201880508967,9.675,92.45,NA,804.2,13.654
"1508","S07",2016-05-16,2016,"May",137,0,11.1,0,3.023817728,1.37644203300983,238.793,0.098,0.0934903430873389,10.615,95.05,NA,875,10.406
"1509","S07",2016-05-17,2016,"May",138,0,20.6,0,2.4190541824,1.10115362640786,250.79774,0.088,0.0843411484337509,9.945,91.85,NA,917.3,11.625
"1510","S07",2016-05-18,2016,"May",139,0,16.7,0,1.849344,0.817809788556802,272.93414,0.085,0.0815799869924229,9.08,87.3,NA,995.3,14.3255
"1511","S07",2016-05-19,2016,"May",140,0,18.9,0,1.4794752,0.654247830845441,284.44223,0.082,0.0788111804242898,8.75,84.85,NA,1035.85,14.325
"1512","S07",2016-05-20,2016,"May",141,0,23.3,0,1.18358016,0.523398264676353,294.65903,0.074,0.071389996086673,8.81,87.25,NA,1071.85,15.091
"1513","S07",2016-05-21,2016,"May",142,0,24.4,0,0.946864128000001,0.418718611741083,311.77217,0.072,0.0695260626486102,8.46,85.05,NA,1132.15,15.903
"1514","S07",2016-05-22,2016,"May",143,0,18.3,0,0.7574913024,0.334974889392866,335.35595,0.072,0.0695260626486102,8.54,85.5,NA,1215.25,15.6165
"1515","S07",2016-05-23,2016,"May",144,0,24.4,0,0.0905969664,0.07923135484174,351.4616,0.07,0.0676586484738148,8.415,84.8,NA,1272,16.046
"1516","S07",2016-05-24,2016,"May",145,1.8,15.6,1.02961941718116,0.0402653184,0.0352139354852178,369.29843,0.071,0.0685927914656117,8.065,79.45,NA,1334.85,14.9
"1517","S07",2016-05-25,2016,"May",146,0.3,18.3,0.262364264467491,1.44,0.823695533744927,485.99699,0.0725,0.069992371820035,7.27,70.95,NA,1746.05,14.9955
"1518","S07",2016-05-26,2016,"May",147,0,26.1,0,1.392,0.868847838569934,521.81255,0.071,0.0685927914656117,5.58,57.65,NA,1872.25,17.4745
"1519","S07",2016-05-27,2016,"May",148,2.8,15,1.33500106673234,1.1136,0.695078270855948,550.87367,0.078,0.0751074724868054,5.9,58.75,NA,1974.65,16.189
"1520","S07",2016-05-28,2016,"May",149,0,30.6,0,3.13088,1.62406347007063,544.33208,0.07,0.0676586484738148,5.37,54.5,NA,1951.6,17.9025
"1521","S07",2016-05-29,2016,"May",150,0,15,0,2.504704,1.2992507760565,550.1216,0.068,0.0657877405380031,5.965,58.25,NA,1972,16.141
"1522","S07",2016-05-30,2016,"May",151,2.3,20,1.19392246847243,2.0037632,1.0394006208452,541.96235,0.075,0.0723206615796261,5.9,59.6,NA,1943.25,14.565
"1523","S07",2016-05-31,2016,"May",152,0,30.6,0,3.44301056,1.78665847145411,521.4578,0.0705,0.0681258290476004,5.2,54.8,NA,1871,18.3305
"1524","S07",2016-06-01,2016,"Jun",153,0,23.9,0,2.754408448,1.42932677716329,554.27927,0.068,0.0657877405380031,5.005,52.6,NA,1986.65,18.4735
"1525","S07",2016-06-02,2016,"Jun",154,0,17.2,0,2.2035267584,1.14346142173063,615.22532,0.066,0.0639133257436528,5.58,56.65,NA,2201.4,17.2365
"1526","S07",2016-06-03,2016,"Jun",155,0,16.1,0,1.5695478784,0.804214594281513,643.33571,0.067,0.0648509723196163,5.36,54.15,NA,2300.45,16.237
"1527","S07",2016-06-04,2016,"Jun",156,0.5,22.8,0.405465108108164,1.223426048,0.615200527037036,621.15674,0.067,0.0648509723196163,5.435,57,NA,2222.3,17.617
"1528","S07",2016-06-05,2016,"Jun",157,61.7,14.4,4.13836144763888,1.3787408384,0.816532508116161,613.62185,0.066,0.0639133257436528,5.175,53.25,NA,2195.75,16.427
"1529","S07",2016-06-06,2016,"Jun",158,0.3,27.8,0.262364264467491,50.16234496,3.82057051656052,101.66084,0.233,0.209450224182207,0.18,1.8,NA,391.8,15.76
"1530","S07",2016-06-07,2016,"Jun",159,4.6,22.8,1.7227665977411,40.369875968,3.26634782482241,153.99356,0.132,0.123985979780991,NA,NA,NA,576.2,16.951
"1531","S07",2016-06-08,2016,"Jun",160,0.3,23.3,0.262364264467491,35.9759007744,3.99129153805081,170.95061,0.091,0.0870947068509338,NA,NA,NA,635.95,17.379
"1532","S07",2016-06-09,2016,"Jun",161,0,18.9,0,28.77376,3.27472819311342,212.00228,0.0985,0.0939456128425279,NA,NA,NA,780.6,15.6645
"1533","S07",2016-06-10,2016,"Jun",162,0,21.1,0,23.019008,2.61978255449074,252.47216,0.082,0.0788111804242898,NA,NA,NA,923.2,16.475
"1534","S07",2016-06-11,2016,"Jun",163,0.5,17.8,0.405465108108164,18.4152064,2.09582604359259,309.34568,0.076,0.0732504617395927,NA,NA,NA,1123.6,15.187
"1535","S07",2016-06-12,2016,"Jun",164,0,23.9,0,15.13216512,2.0010329213606,336.30668,0.075,0.0723206615796261,NA,NA,NA,1218.6,15.7595
"1536","S07",2016-06-13,2016,"Jun",165,0.3,21.7,0.262364264467491,12.105732096,1.60082633708848,390.56924,0.071,0.0685927914656117,NA,NA,NA,1409.8,15.33
"1537","S07",2016-06-14,2016,"Jun",166,0,23.9,0,9.8708985856,1.44701599676994,412.0529,0.0705,0.0681258290476004,NA,NA,NA,1485.5,15.2825
"1538","S07",2016-06-15,2016,"Jun",167,0,27.2,0,1.2717318144,0.713259620500045,446.74745,0.068,0.0657877405380031,NA,NA,NA,1607.75,17.9975
"1539","S07",2016-06-16,2016,"Jun",168,0,27.8,0,0.9851731968,0.542436548011862,488.12549,0.065,0.0629747991613884,NA,NA,NA,1753.55,18.2835
"1540","S07",2016-06-17,2016,"Jun",169,0,23.9,0,0.2942173184,0.248968583511009,544.85711,0.063,0.0610950993598109,NA,NA,NA,1953.45,17.9975
"1541","S07",2016-06-18,2016,"Jun",170,0,22.2,0,0.2031616,0.171003718420633,575.87645,0.061,0.0592118596318461,NA,NA,NA,2062.75,17.427
"1542","S07",2016-06-19,2016,"Jun",171,0,22.8,0,0.16252928,0.136802974736506,602.7665,0.062,0.0601539228197471,NA,NA,NA,2157.5,18.2355
"1543","S07",2016-06-20,2016,"Jun",172,0,23.3,0,0.130023424,0.109442379789205,634.29668,0.064,0.0620353909194526,NA,NA,NA,2268.6,18.7585
"1544","S07",2016-06-21,2016,"Jun",173,0,29.4,0,0.050331648,0.0440174193565222,650.79965,0.065,0.0629747991613884,NA,NA,NA,2326.75,19.282
"1545","S07",2016-06-22,2016,"Jun",174,2.3,23.9,1.19392246847243,0.0402653184,0.0352139354852178,687.72203,0.065,0.0629747991613884,NA,NA,NA,2456.85,18.045
"1546","S07",2016-06-23,2016,"Jun",175,0,24.4,0,1.84,0.955137974777948,693.45479,0.066,0.0639133257436528,NA,NA,NA,2477.05,17.665
"1547","S07",2016-06-24,2016,"Jun",176,0,24.4,0,1.472,0.764110379822358,690.24785,0.062,0.0601539228197471,NA,NA,NA,2465.75,17.379
"1548","S07",2016-06-25,2016,"Jun",177,0,25,0,1.1776,0.611288303857887,725.86475,0.0605,0.0587404950226001,NA,NA,NA,2591.25,17.094
"1549","S07",2016-06-26,2016,"Jun",178,0,25,0,0.94208,0.489030643086309,755.18129,0.062,0.0601539228197471,NA,NA,NA,2694.55,17.6175
"1550","S07",2016-06-27,2016,"Jun",179,0.3,27.8,0.262364264467491,0.753664,0.391224514469047,783.32006,0.063,0.0610950993598109,NA,NA,NA,2793.7,18.9485
"1551","S07",2016-06-28,2016,"Jun",180,18.5,22.2,2.9704144655697,0.8429312,0.522871023149231,863.12462,0.069,0.0667236320429082,NA,NA,NA,3074.9,19.5195
"1552","S07",2016-06-29,2016,"Jun",181,23.1,22.2,3.18221184049661,15.47434496,2.79462839097515,170.04245,0.1685,0.155720874996776,NA,NA,NA,632.75,18.806
"1553","S07",2016-06-30,2016,"Jun",182,0,27.8,0,30.859475968,4.7814721851774,148.24661,0.109,0.10345870836823,7.14,79.1,NA,555.95,18.9485
"1554","S07",2016-07-01,2016,"Jul",183,1.8,26.1,1.02961941718116,24.6875807744,3.82517774814192,174.35621,0.051,0.0497420918948141,7.08,75.8,NA,647.95,19.9005
"1555","S07",2016-07-02,2016,"Jul",184,0,25.6,0,20.943104,3.75564128335725,220.67237,0.0325,0.0319830458530508,6.58,71.6,NA,811.15,19.71
"1556","S07",2016-07-03,2016,"Jul",185,0,27.8,0,16.7544832,3.0045130266858,221.26835,0.0175,0.017348638334613,6.36,68.6,NA,813.25,19.282
"1557","S07",2016-07-04,2016,"Jul",186,0,30,0,13.40358656,2.40361042134864,442.63235,0.014,0.0139029051689914,6.07,65,NA,1593.25,19.948
"1558","S07",2016-07-05,2016,"Jul",187,0,27.2,0,10.722869248,1.92288833707891,483.27251,0.012,0.0119285708652738,5.66,61.1,NA,1736.45,20.4715
"1559","S07",2016-07-06,2016,"Jul",188,0,31.1,0,8.5782953984,1.53831066966313,407.18573,0.012,0.0119285708652738,4.955,55.15,NA,1468.35,20.3765
"1560","S07",2016-07-07,2016,"Jul",189,0.3,20.6,0.262364264467491,6.830424064,1.20247738734233,415.65716,0.012,0.0119285708652738,4.05,43.8,NA,1498.2,19.282
"1561","S07",2016-07-08,2016,"Jul",190,0,20.6,0,3.7179168768,0.852927496818176,436.72931,0.013,0.0129162252665463,5.215,55.6,NA,1572.45,18.236
"1562","S07",2016-07-09,2016,"Jul",191,9.1,15,2.31253542384721,0.493989888,0.340654602857618,438.13412,0.0165,0.0163653540862643,5.47,57.65,NA,1577.4,16.903
"1563","S07",2016-07-10,2016,"Jul",192,5.6,17.2,1.88706964903238,7.6751919104,2.12255202136387,228.26402,0.0555,0.0540145883062383,6.815,70.8,NA,837.9,16.903
"1564","S07",2016-07-11,2016,"Jul",193,0,27.2,0,10.42688,3.09714279321401,229.51274,0.022,0.0217614917815127,6.425,67.15,NA,842.3,19.282
"1565","S07",2016-07-12,2016,"Jul",194,0,30,0,8.341504,2.4777142345712,275.36063,0.016,0.0158733491562901,5.755,61.3,NA,1003.85,20.3765
"1566","S07",2016-07-13,2016,"Jul",195,0,27.8,0,6.6732032,1.98217138765696,320.59835,0.012,0.0119285708652738,4.96,55.2,NA,1163.25,21.3775
"1567","S07",2016-07-14,2016,"Jul",196,10.9,26.1,2.47653840011748,5.33856256,1.58573711012557,360.38711,0.019,0.0188217542405878,4.445,49.9,NA,1303.45,21.9985
"1568","S07",2016-07-15,2016,"Jul",197,0,32.8,0,12.990850048,3.24982040819444,184.04798,0.027,0.0266419309464212,5.635,62.25,NA,682.1,22.142
"1569","S07",2016-07-16,2016,"Jul",198,0,30.6,0,10.3926800384,2.59985632655556,330.6023,0.012,0.0119285708652738,NA,NA,NA,1198.5,21.712
"1570","S07",2016-07-17,2016,"Jul",199,4.8,25.6,1.75785791755237,8.281931776,2.05171391285627,365.59484,0.041,0.0401817896328318,NA,NA,NA,1321.8,21.473
"1571","S07",2016-07-18,2016,"Jul",200,0,29.4,0,10.4655454208,3.04765746432692,357.36464,0.0295,0.0290732474857071,NA,NA,NA,1292.8,22.525
"1572","S07",2016-07-19,2016,"Jul",201,0,26.1,0,7.3953312768,2.1898193710549,447.96779,0.02,0.0198026272961797,NA,NA,NA,1612.05,21.33
"1573","S07",2016-07-20,2016,"Jul",202,0,27.8,0,5.3149696,1.54923293614721,511.96469,0.019,0.0188217542405878,NA,NA,NA,1837.55,19.71
"1574","S07",2016-07-21,2016,"Jul",203,0,28.9,0,4.25197568,1.23938634891777,558.33761,0.018,0.017839918128331,4.325,49.75,NA,2000.95,19.9955
"1575","S07",2016-07-22,2016,"Jul",204,0,35,0,3.401580544,0.991509079134217,577.53668,0.018,0.017839918128331,3.605,40.2,NA,2068.6,21.378
"1576","S07",2016-07-23,2016,"Jul",205,0.3,31.7,0.262364264467491,2.7212644352,0.793207263307373,617.68019,0.017,0.0168571170664229,3.255,37.5,NA,2210.05,21.8075
"1577","S07",2016-07-24,2016,"Jul",206,0,28.9,0,1.24663296,0.578540936325073,654.48905,0.014,0.0139029051689914,3.41,38.05,NA,2339.75,21.187
"1578","S07",2016-07-25,2016,"Jul",207,9.4,28.9,2.34180580614733,0.997306368,0.462832749060058,689.39645,0.014,0.0139029051689914,3.48,38,NA,2462.75,21.187
"1579","S07",2016-07-26,2016,"Jul",208,0,32.2,0,8.3178450944,2.24371084416591,593.61395,0.018,0.017839918128331,3.69,42.35,NA,2125.25,22.429
"1580","S07",2016-07-27,2016,"Jul",209,0,29.4,0,6.13888,1.60622011866017,608.25803,0.013,0.0129162252665463,3.26,36.05,NA,2176.85,21.712
"1581","S07",2016-07-28,2016,"Jul",210,0,30.6,0,4.911104,1.28497609492814,551.69669,0.014,0.0139029051689914,3.31,37.3,NA,1977.55,21.903
"1582","S07",2016-07-29,2016,"Jul",211,0,27.8,0,3.9288832,1.02798087594251,553.01636,0.0155,0.0153811020383023,3.46,39.35,NA,1982.2,21.473
"1583","S07",2016-07-30,2016,"Jul",212,0,28.9,0,3.14310656,0.822384700754009,570.86738,0.016,0.0158733491562901,3.675,40.8,NA,2045.1,20.424
"1584","S07",2016-07-31,2016,"Jul",213,1,21.7,0.693147180559945,2.514485248,0.657907760603207,606.58361,0.018,0.017839918128331,3.8,41.35,NA,2170.95,19.853
"1585","S07",2016-08-01,2016,"Aug",214,1.5,21.7,0.916290731874155,2.8115881984,1.08084395293052,633.09053,0.0185,0.0183309566847235,3.9,42.4,NA,2264.35,19.853
"1586","S07",2016-08-02,2016,"Aug",215,0,25,0,3.417058304,1.56953659945557,598.15475,0.019,0.0188217542405878,4.28,46.45,NA,2141.25,19.948
"1587","S07",2016-08-03,2016,"Aug",216,0,28.9,0,2.7336466432,1.25562927956445,605.85992,0.014,0.0139029051689914,4.16,43.85,NA,2168.4,19.3295
"1588","S07",2016-08-04,2016,"Aug",217,0,28.3,0,1.1776,0.753053939876921,610.98251,0.014,0.0139029051689914,4.035,42.5,NA,2186.45,19.5195
"1589","S07",2016-08-05,2016,"Aug",218,0,27.8,0,0.94208,0.602443151901537,615.21113,0.017,0.0168571170664229,3.95,42.5,NA,2201.35,20.0905
"1590","S07",2016-08-06,2016,"Aug",219,0,34.4,0,0.753664,0.48195452152123,624.59072,0.016,0.0158733491562901,3.685,40.85,NA,2234.4,20.901
"1591","S07",2016-08-07,2016,"Aug",220,0,30.6,0,0.6029312,0.385563617216984,642.04442,0.0165,0.0163653540862643,3.515,38.45,NA,2295.9,19.853
"1592","S07",2016-08-08,2016,"Aug",221,0,30.6,0,0.48234496,0.308450893773587,673.95773,0.015,0.0148886124937507,3.68,39.1,NA,2408.35,18.7585
"1593","S07",2016-08-09,2016,"Aug",222,0,26.1,0,0.385875968,0.24676071501887,693.02909,0.016,0.0158733491562901,3.965,40.4,NA,2475.55,18.045
"1594","S07",2016-08-10,2016,"Aug",223,2.5,21.1,1.25276296849537,0.201326592,0.122982460219606,726.46073,0.016,0.0158733491562901,3.85,39.5,NA,2593.35,18.3785
"1595","S07",2016-08-11,2016,"Aug",224,0,32.2,0,2,1.00221037479629,723.69368,0.016,0.0158733491562901,3.41,37.2,NA,2583.6,21.4735
"1596","S07",2016-08-12,2016,"Aug",225,8.6,37.2,2.26176309847379,1.6,0.801768299837036,730.13594,0.0175,0.017348638334613,3.24,36.55,NA,2606.3,22.7165
"1597","S07",2016-08-13,2016,"Aug",226,5.1,20,1.80828877117927,8.16,2.45082511864866,336.71819,0.017,0.0168571170664229,4.28,47.15,NA,1220.05,20.138
"1598","S07",2016-08-14,2016,"Aug",227,0,34.4,0,10.608,3.40729111186234,301.29995,0.015,0.0148886124937507,4.54,50.5,NA,1095.25,22.3815
"1599","S07",2016-08-15,2016,"Aug",228,0,30,0,8.4864,2.72583288948987,334.8593,0.014,0.0139029051689914,3.65,41.65,NA,1213.5,21.903
"1600","S07",2016-08-16,2016,"Aug",229,11.4,26.1,2.51769647261099,6.78912,2.1806663115919,368.6315,0.016,0.0158733491562901,4.05,44.65,NA,1332.5,20.996
"1601","S07",2016-08-17,2016,"Aug",230,0,28.9,0,14.551296,3.75869022736231,272.1395,0.0205,0.0202927032677624,4.365,49.45,NA,992.5,21.4735
"1602","S07",2016-08-18,2016,"Aug",231,0,31.1,0,11.6410368,3.00695218188985,291.46628,0.016,0.0158733491562901,4.005,44.9,NA,1060.6,21.044
"1603","S07",2016-08-19,2016,"Aug",232,0,30,0,9.31282944,2.40556174551188,321.71936,0.013,0.0129162252665463,3.56,39.85,NA,1167.2,20.853
"1604","S07",2016-08-20,2016,"Aug",233,0,25.6,0,7.181828096,1.78993499692632,366.81518,0.0155,0.0153811020383023,3.66,40.25,NA,1326.1,20.4715
"1605","S07",2016-08-21,2016,"Aug",234,0.3,25,0.262364264467491,5.7454624768,1.43194799754105,405.27008,0.016,0.0158733491562901,3.51,37.95,NA,1461.6,20.329
"1606","S07",2016-08-22,2016,"Aug",235,17.5,25.6,2.91777073208428,3.9129520128,1.11259484612572,194.20802,0.027,0.0266419309464212,4.76,53.9,NA,717.9,21.187
"1607","S07",2016-08-23,2016,"Aug",236,0,26.7,0,16.58275328,3.03012893421953,196.05272,0.014,0.0139029051689914,4.925,52.9,NA,724.4,18.8535
"1608","S07",2016-08-24,2016,"Aug",237,0,30,0,13.266202624,2.42410314737562,228.09374,0.017,0.0168571170664229,4.675,50.05,NA,837.3,20.329
"1609","S07",2016-08-25,2016,"Aug",238,0,27.2,0,10.6129620992,1.9392825179005,281.15015,0.014,0.0139029051689914,4.185,46.4,NA,1024.25,21.4255
"1610","S07",2016-08-26,2016,"Aug",239,1.3,31.1,0.832909122935104,7.266304,1.28109041404243,334.53293,0.014,0.0139029051689914,3.835,43.3,NA,1212.35,21.569
"1611","S07",2016-08-27,2016,"Aug",240,0,30.6,0,6.8530432,1.69119962958203,416.08286,0.011,0.0109399400383344,3.8,41.9,NA,1499.7,20.805
"1612","S07",2016-08-28,2016,"Aug",241,0,26.1,0,5.48243456,1.35295970366562,437.15501,0.011,0.0109399400383344,3.775,40.05,NA,1573.95,20.3765
"1613","S07",2016-08-29,2016,"Aug",242,0,30,0,4.385947648,1.0823677629325,450.60713,0.0135,0.0134096869099177,3.395,37.1,NA,1621.35,20.138
"1614","S07",2016-08-30,2016,"Aug",243,0,26.7,0,3.5087581184,0.865894210345997,478.49048,0.011,0.0109399400383344,3.605,37.5,NA,1719.6,18.7585
"1615","S07",2016-08-31,2016,"Aug",244,0,27.8,0,2.77479424,0.664544219888624,506.91305,0.012,0.0119285708652738,3.715,40.7,NA,1819.75,19.187
"1616","S07",2016-09-01,2016,"Sep",245,0,27.2,0,0.3407872,0.2183421291227,528.21224,0.012,0.0119285708652738,3.57,39.2,NA,1894.8,19.8055
"1617","S07",2016-09-02,2016,"Sep",246,0,25,0,0.27262976,0.17467370329816,550.00808,0.0115,0.0114343776256631,3.64,38.65,NA,1971.6,19.044
"1618","S07",2016-09-03,2016,"Sep",247,0,25,0,0.218103808,0.139738962638528,598.11218,0.011,0.0109399400383344,4.1,42.6,NA,2141.1,17.379
"1619","S07",2016-09-04,2016,"Sep",248,0,23.9,0,0.1744830464,0.111791170110822,623.22848,0.01,0.00995033085316808,4.255,41.95,NA,2229.6,16.808
"1620","S07",2016-09-05,2016,"Sep",249,0,23.3,0,0,0,635.88596,0.009,0.0089597413714719,4.405,43.2,NA,2274.2,16.6655
"1621","S07",2016-09-06,2016,"Sep",250,0.5,21.7,0.405465108108164,0,0,647.28053,0.009,0.0089597413714719,4.105,42.95,NA,2314.35,17.9975
"1622","S07",2016-09-07,2016,"Sep",251,1.3,21.7,0.832909122935104,0.4,0.324372086486532,689.19779,0.008,0.00796816964917687,4.22,44.75,NA,2462.05,19.044
"1623","S07",2016-09-08,2016,"Sep",252,0,24.4,0,1.36,0.925824967537308,706.23998,0.01,0.00995033085316808,3.9,42.25,NA,2522.1,19.662
"1624","S07",2016-09-09,2016,"Sep",253,0,32.8,0,1.088,0.740659974029847,734.66255,0.01,0.00995033085316808,3.725,41.05,NA,2622.25,20.186
"1625","S07",2016-09-10,2016,"Sep",254,0,27.2,0,0.8704,0.592527979223878,739.82771,0.009,0.0089597413714719,3.91,40.7,NA,2640.45,19.662
"1626","S07",2016-09-11,2016,"Sep",255,4.1,26.7,1.62924053973028,0.69632,0.474022383379102,682.10279,0.018,0.017839918128331,4.225,45.7,NA,2437.05,19.9955
"1627","S07",2016-09-12,2016,"Sep",256,0,23.9,0,3.837056,1.68261033848751,457.70213,0.012,0.0119285708652738,4.925,49.65,NA,1646.35,17.094
"1628","S07",2016-09-13,2016,"Sep",257,0,26.7,0,3.0696448,1.34608827079,484.29419,0.011,0.0109399400383344,4.67,46.4,NA,1740.05,17.0935
"1629","S07",2016-09-14,2016,"Sep",258,0,30,0,2.45571584,1.076870616632,523.33088,0.011,0.0109399400383344,4.395,45.15,NA,1877.6,17.8075
"1630","S07",2016-09-15,2016,"Sep",259,0,20.6,0,1.964572672,0.861496493305603,551.27099,0.011,0.0109399400383344,4.45,44,NA,1976.05,16.1415
"1631","S07",2016-09-16,2016,"Sep",260,0,21.1,0,1.5179710464,0.645660710169641,581.9072,0.011,0.0109399400383344,4.84,45.75,NA,2084,15.473
"1632","S07",2016-09-17,2016,"Sep",261,0,21.1,0,1.0747904,0.427095632047055,603.26315,0.013,0.0129162252665463,4.57,44.7,NA,2159.25,16.38
